Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0,1.1808985497899205,-2.544498824115009e-26,0.00010295054075242347,3.3765359485568778e-15,-0.15585631393981156,5.526388187324422e-18
0.004213378034734815,1.1808972106348918,-0.0006566753394490821,0.00010294846586100519,-0.0006356628966569061,-0.155851877880075,-9.84903598999422e-7
0.013479359478463512,1.1808848448980451,-0.002100639291863069,0.00010292930528737661,-0.0020332926416506748,-0.1558109143060661,-0.000003150721682725363
0.022747880384021688,1.1808595240101367,-0.0035444203995491446,0.00010289006488812856,-0.003430337011288499,-0.15572702861421814,-0.0000053166199243489385
0.03201844927815093,1.180821251761763,-0.004987543891921277,0.00010283073823545716,-0.004826055691043394,-0.1556002209535985,-0.0000074821300423910965
0.04129056478797635,1.1807700409326691,-0.0064295334602964315,0.00010275132653384293,-0.006219707314348764,-0.15543051488854337,-0.000009646781333116115
0.050563698429263684,1.180705913484422,-0.007869908938610953,0.00010265183893179131,-0.007610547650097741,-0.15521795803567315,-0.000011810096923046766
0.05983731632086469,1.1806289005349961,-0.00930819004860282,0.00010253229250798444,-0.00899783365777406,-0.15496262198603264,-0.000013971599118130838
0.06911088636127584,1.1805390422916546,-0.010743897874218832,0.00010239271220493235,-0.0103808253392574,-0.154664602096504,-0.00001613081134961626
0.0783838643933156,1.1804363881601216,-0.012176553080854129,0.00010223313104879296,-0.011758784451143998,-0.15432401787364353,-0.00001828725522508767
0.08765572453041381,1.180320996376884,-0.01360568096175516,0.00010205358964030867,-0.013130979783732887,-0.1539410117833473,-0.000020440457852491113
0.09692592968582005,1.1801929342477466,-0.015030807232658962,0.00010185413659978939,-0.014496683528642557,-0.15351575007922783,-0.00002258994524578107
0.10619395214467521,1.1800522778241544,-0.016451461553793914,0.0001016348281497096,-0.01585517507185663,-0.1530484217731295,-0.000024735247363647123
0.11545929041245653,1.179899111464952,-0.01786718042496233,0.00010139572752753968,-0.017205744142925312,-0.1525392372299143,-0.000026875902235584572
0.12472140723369118,1.179733528715212,-0.019277498034299966,0.00010113690646549154,-0.018547682466309792,-0.15198843114789337,-0.000029011441873160963
0.13397980459379372,1.1795556309507575,-0.02068195804575454,0.00010085844319397867,-0.019880295388150653,-0.15139625811970034,-0.00003114140983604002
0.14323399261450157,1.1793655276621506,-0.02208010912247752,0.0001005604230112793,-0.02120289794524713,-0.150762993647033,-0.00003326535423668614
0.15248349325971297,1.1791633361960372,-0.023471505771828275,0.00010024293801581112,-0.02251481600658822,-0.15008893335820253,-0.00003538282878905221
0.16172783236021473,1.1789491817378792,-0.024855707419712596,0.00009990608722602885,-0.023815385729224956,-0.14937439303633496,-0.00003749339117015782
0.170966551260556,1.1787231968569516,-0.026232280424858596,0.00009954997602119353,-0.02510395577093288,-0.14861970719410394,-0.00003959660586224522
0.18019921872373662,1.178485520947573,-0.0276008000678385,0.00009917471542149317,-0.026379889426645996,-0.14782522730256528,-0.00004169204699577978
0.18942540697096336,1.1782363005663967,-0.028960847193689784,0.00009878042278732616,-0.02764256175145866,-0.14699132301775633,-0.000043779293024456264
0.1986446962877029,1.1779756891218391,-0.030312009132026384,0.00009836722150738549,-0.028891360695366287,-0.14611838125206938,-0.000045857927921287244
0.2078567080658826,1.1777038456663107,-0.031653884713005474,0.00009793523926388011,-0.030125691964466267,-0.14520680223859095,-0.00004792754872090253
0.21706106725909163,1.1774209356542173,-0.03298607890141099,0.00009748460941579896,-0.03134497425319688,-0.1442570021801681,-0.000049987757112871984
0.2262574046273816,1.177127130679142,-0.03430820332408765,0.0000970154707765546,-0.03254863996035075,-0.14326941249176392,-0.00005203816006073593
0.23544536868421873,1.1768226078628166,-0.035619878155349276,0.00009652796683744836,-0.03373613710690659,-0.14224447787376587,-0.00005407837255024944
0.24462465658317634,1.1765075484950387,-0.03692073659057165,0.0000960222437814453,-0.034906933505821615,-0.14118265185281903,-0.00005610802443820522
0.2537949388372933,1.176182140287716,-0.038210414227608396,0.00009549845429459794,-0.036060507307980966,-0.14008440449926038,-0.000058126743783410844
0.2629559348376865,1.1758465745410338,-0.03948855988132559,0.00009495675322215014,-0.03719635687670834,-0.1389502130096824,-0.000060134173576464675
0.27210735073869313,1.1755010480652943,-0.04075482691291331,0.00009439730086517834,-0.03831399313222362,-0.13778056832515853,-0.00006212995805416802
0.2812489250290832,1.1751457612778657,-0.042008879683282783,0.00009382026011944215,-0.03941294540266749,-0.13657596884013498,-0.00006411375270017847
0.29038040195845205,1.174780918919204,-0.04325038990450146,0.0000932257978390982,-0.04049275826469816,-0.13533692296140887,-0.00006608521840313121
0.29950155008187374,1.1744067290695195,-0.04447903922011063,0.00009261408344748826,-0.04155299386560185,-0.13406394591427986,-0.00006804402544072495
0.30861214770286954,1.1740234034587587,-0.04569451723662013,0.0000919852896482612,-0.04259323024739939,-0.13275756093494287,-0.00006998985027254603
0.3177119726902048,1.1736311576800431,-0.046896520228735465,0.00009133959299460659,-0.043613060308776964,-0.13141830015343414,-0.00007192237334856718
0.3268008280449402,1.1732302098704128,-0.04808475456703935,0.00009067717193714914,-0.044612094767762095,-0.13004670024729884,-0.00007384128450962544
0.33587850773785627,1.1728207819628953,-0.049258932241050456,0.00008999820910321512,-0.04558995840084776,-0.1286433068753018,-0.00007574627568917616
0.3449448326879959,1.1724030978765092,-0.05041877558139108,0.00008930288852292804,-0.04654629403304118,-0.12720866864480532,-0.00007763704845006883
